date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,R007,warning
2012-01-16,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3165,3.25,4.1,0.7,3.4279,1.89,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,1290.0,125952.97,5.8,125.72,1106.0,15603.1,74.1,103.9,2206.1929999999998,2345.649,8827.474,-1.710209,-2.0333419999999998,-2.2491779999999997,-38.387,-48.685,-203.114,45.859522,30.527145,33.54945,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,5.5826,6.1644,6.4588,6.5767,7.0821,6.9455,6.9929,6.6726,5.659,4.3563,4.5521,4.4358,4.3361,4.6496,4.2894,650.0,1690.0,200.0,3.53,5.47,3.6,6.3306,6.3165,6.2961,6.3214,117.68,22.9,113.8,125952.97,24564.7,4127.1057,5.8434,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.18070999999999998,0.28,0.36,0.146,0.2005,0.2816,6.1644,0.0
2012-01-17,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.315,3.25,4.1,0.7,3.4233,1.87,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,1850.0,125952.97,5.8,125.70121212121212,1106.0,15603.1,74.1,103.9,2298.376,2460.601,9264.09,4.178374,4.900648,4.946103,92.18299999999999,114.95200000000001,436.616,87.80356,64.205648,53.731193999999995,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,7.5214,7.1468,7.3883,7.9842,7.9246,7.3148,7.3975,6.6726,6.6498,4.7646,4.7319,4.6379,4.6592,4.7027,4.4423,650.0,1690.0,200.0,3.53,5.47,3.6,6.325,6.315,6.2981,6.3234,117.68,22.9,113.8,125952.97,24564.7,3886.3011,7.5172,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.18143,0.28,0.35929,0.1465,0.1999,0.281,7.1468,0.0
2012-01-18,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.312,3.25,4.1,0.7,3.4093,1.92,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2410.0000000000005,125952.97,5.8,125.68242424242425,1106.0,15603.1,74.1,103.9,2266.384,2422.189,9115.269,-1.391939,-1.561082,-1.606429,-31.991999999999997,-38.412,-148.821,89.940422,63.892357999999994,55.102651,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,8.1338,7.7249,8.9261,11.186,9.5496,8.8274,7.7094,8.0382,8.4,5.4412,5.0057,4.9295,5.2706,4.7835,4.6482,650.0,1760.0,200.0,3.53,5.76,3.6,6.3205,6.312,6.2991,6.3244,117.68,22.9,113.8,125952.97,24564.7,3951.2979,8.3376,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09714,0.17929,0.27786,0.35929,0.1464,0.1998,0.2809,7.7249,0.0
2012-01-19,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3167,3.25,4.1,0.7,3.3982,2.01,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2970.0,125952.97,5.8,125.66363636363637,1106.0,15603.1,74.1,103.9,2296.075,2468.35,9300.216999999999,1.31006,1.9057549999999999,2.028991,29.691,46.161,184.94799999999998,72.498861,55.615726,44.392401,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,6.4929,5.9792,6.5701,6.6712,7.6336,6.1086,7.46596,7.789272727272728,8.127272727272729,6.2028,5.4639,5.2517,6.0135,5.1467,4.8719,650.0,1830.0,200.0,3.53,6.05,3.6,6.3173,6.3167,6.2981,6.3234,117.68,22.9,113.8,125952.97,24564.7,3583.6088,6.4784,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1454,0.1988,0.2789,5.9792,0.0
2012-01-20,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.05,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,3530.0,125952.97,5.8,125.6448484848485,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,7.222519999999999,7.540345454545455,7.854545454545455,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1822.212389380531,200.0,3.53,6.0336283185840704,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1443,0.1977,0.2773,5.0065,0.0
2012-01-23,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.09,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2826.0,125952.97,5.8,125.6260606060606,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.979080000000001,7.291418181818182,7.581818181818182,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1814.4247787610618,200.0,3.53,6.017256637168141,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1445,0.1997,0.2763,5.0065,0.0
2012-01-24,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.08,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2122.0000000000005,125952.97,5.8,125.60727272727274,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.735640000000001,7.042490909090908,7.3090909090909095,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1806.6371681415928,200.0,3.53,6.000884955752212,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1445,0.1997,0.2753,5.0065,0.0
2012-01-25,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.01,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,1418.0,125952.97,5.8,125.58848484848484,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.4922,6.793563636363636,7.036363636363637,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1798.8495575221236,200.0,3.53,5.984513274336282,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1415,0.1982,0.2728,5.0065,0.0
2012-01-26,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,1.96,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,714.0,125952.97,5.8,125.56969696969696,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.248760000000001,6.544636363636364,6.763636363636364,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1791.0619469026547,200.0,3.53,5.968141592920353,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.17929,0.27929,0.35929,0.141,0.1975,0.2705,5.0065,0.0
2012-01-27,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,1.93,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,10.0,125952.97,5.8,125.5509090909091,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.005320000000001,6.2957090909090905,6.490909090909091,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1783.274336283186,200.0,3.53,5.9517699115044245,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.17929,0.27929,0.35857,0.141,0.1975,0.27,5.0065,0.0
2012-01-30,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.331,3.25,4.1,0.7,3.4137,1.87,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,-694.0,125952.97,5.8,125.53212121212121,1106.0,15603.1,74.1,103.9,2285.038,2460.72,9274.851999999999,-1.469524,-1.7318099999999998,-2.020802,-34.08,-43.36600000000001,-191.292,58.413687,43.517148,36.081844,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,2.8576,4.3558,4.8465,4.8606,5.3992,6.0,5.761880000000001,6.0467818181818185,6.218181818181819,5.1567,5.2654,5.1162,5.3386,5.3046,5.0565,650.0,1775.4867256637167,200.0,3.53,5.935398230088495,3.6,6.3056,6.331,6.2981,6.3234,117.68,22.9,113.8,125952.97,24564.7,3283.4696,3.429,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.17929,0.27929,0.36,0.1395,0.1965,0.26775,4.3558,0.0
2012-01-31,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3085,3.25,4.1,0.7,3.4207,1.83,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,-1398.0,125952.97,5.8,125.51333333333335,1106.0,15603.1,74.1,103.9,2292.61,2464.26,9303.649,0.33137300000000003,0.14386,0.310485,7.572,3.54,28.796999999999997,48.738325,30.701501,31.650934000000003,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,2.9653,4.3269,4.9831,5.0082,5.2737,5.4046,5.51844,5.7978545454545465,5.945454545454546,4.5911,5.1992,5.0464,4.6682,5.3408,5.0516,650.0,1767.699115044248,200.0,3.53,5.919026548672567,3.6,6.3115,6.3085,6.3061,6.3314,117.68,22.9,113.8,125952.97,24564.7,4075.1743,3.3404,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.16286,0.26286,0.36071,0.1395,0.1965,0.26475,4.3269,0.0
2012-02-01,-6857.142857142857,555591.4952380953,97343.9019047619,14588.900952380951,18.976190476190474,20.976190476190474,3.6809523809523808,99.73776904761904,11308.60476190476,6.3067,3.25,4.042857142857143,0.6761904761904761,3.4476,1.87,98.88857142857142,135.0,46437.428571428565,4949.952380952381,16.298571428571428,4.611428571428571,0.9733333333333333,1.2257142857142855,1.6804761904761902,5.727619047619048,5.041904761904762,118.43142857142857,4.042857142857143,111.00761904761903,110.57907190476189,21188.8252,-2102.0000000000005,125952.97,5.8,125.49454545454546,1106.0,15603.1,74.1,103.95238095238095,2268.08,2428.994,9193.388,-1.06996,-1.431099,-1.185137,-24.53,-35.266,-110.26100000000001,53.553810999999996,35.015374,35.154287,2721.428571428571,135404.0,12.1,7.15,1117233.9523809522,1043426.4285714285,2.9696,4.3512,4.9716,4.8839999999999995,5.2048,5.1966,5.275,5.548927272727273,5.672727272727274,4.3302,5.125,4.9745,4.3442,5.3555,5.0281,650.0,1759.9115044247787,200.0,3.53,5.902654867256636,3.6,6.3103,6.3067,6.2981,6.3234,117.68,22.852380952380948,113.8,125952.97,24564.7,3772.7187,3.4025,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.16,0.26,0.36,0.139,0.1952,0.264,4.3512,0.0
2012-02-02,-5714.285714285714,555929.9404761904,97434.7438095238,14611.451904761903,18.952380952380953,20.95238095238095,4.561904761904762,99.73955809523808,11312.209523809523,6.3018,3.25,3.985714285714285,0.6523809523809523,3.4582,1.86,97.80714285714285,135.0,46407.85714285713,4949.9047619047615,16.297142857142855,4.592857142857142,0.9766666666666666,1.2314285714285713,1.6809523809523808,5.705238095238094,5.043809523809523,118.43285714285713,3.985714285714285,111.43523809523809,110.6239488095238,21188.8252,-2806.0,125952.97,5.8,125.47575757575757,1106.0,15603.1,74.1,104.00476190476189,2312.556,2486.238,9382.127,1.960954,2.356696,2.052986,44.476000000000006,57.244,188.739,63.471872,42.066984999999995,39.554032,2715.767142857143,135404.0,12.1,7.15,1118288.9047619046,1044411.857142857,2.9728,4.3312,5.0016,4.9601,5.0962,5.146,5.3,5.3,5.4,4.2384,5.0217,4.9017,4.2148,5.3013,4.9754,650.0,1752.1238938053098,200.0,3.53,5.886283185840708,3.6,6.3075,6.3018,6.2936,6.3189,117.68,22.8047619047619,113.8,125952.97,24564.7,4551.6641,3.372,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.16,0.26,0.36,0.141,0.1955,0.2625,4.3312,0.0
2012-02-03,-4571.428571428571,556268.3857142857,97525.5857142857,14634.002857142856,18.928571428571427,20.928571428571427,5.442857142857143,99.74134714285714,11315.814285714285,6.3028,3.25,3.928571428571428,0.6285714285714286,3.4589999999999996,1.97,96.72571428571428,135.0,46378.28571428571,4949.857142857142,16.295714285714286,4.574285714285714,0.98,1.237142857142857,1.6814285714285713,5.682857142857142,5.045714285714285,118.4342857142857,3.928571428571428,111.86285714285714,110.6688257142857,21188.8252,-3510.0,125952.97,5.8,125.45696969696971,1106.0,15603.1,74.1,104.05714285714286,2330.405,2506.09,9436.992,0.77183,0.798475,0.584782,17.849,19.852,54.865,78.943697,49.94924,53.844198,2710.1057142857144,135404.0,12.1,7.15,1119343.857142857,1045397.2857142856,2.9264,3.3506,4.8131,4.96,4.883,4.8874,5.3995,5.3,5.5,4.3238,4.8562,4.83,4.3197,5.1211,4.9119,650.0,1744.3362831858408,200.0,3.53,5.8699115044247785,3.6,6.3102,6.3028,6.2871,6.3123,117.68,22.757142857142853,113.8,125952.97,24564.7,4066.9992,3.1132,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.16,0.26,0.36,0.142,0.1955,0.2605,3.3506,0.0
